,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status,med_detail_batch_id,med_detail_scrape_date,med_detail_scrape_status,title,upload_date,duration,plays,rating,reviews,track_type,activity,suitable_for,topics,description,meditation_url,image_url
9396,praktijkpaz,/guided-meditations/v3h4x3h9d8f6w8a3b7v2n3z1j7m6z2s5b0u3j5d5,5,2022-12-13 13:27:08.751443,meditation found,63,2022-12-16 22:54:40.213330,title found,De loopmeditatie,2020-02-09T20:51:37.000Z,PT15M31S,219,4,1,guided,Meditation,Everyone,"Stress,MBSR,Mindfulness,Buddhism,Mindfulness Meditation,Secular,Stress & Anxiety,Depression,Recovery & Healing,Pain,Secular Mindfulness",Dit is een loopmeditatie oefening die gebruikt wordt in de 8 weekse Mindfulness Based Stress Reduction Training. Je kunt ergens in een ruimte of buiten een baantje kiezen om over te lopen. Of een rondje welke je wilt lopen. ,https://insighttimer.com/praktijkpaz/guided-meditations/de-loopmeditatie,https://libraryitems.insighttimer.com/v3h4x3h9d8f6w8a3b7v2n3z1j7m6z2s5b0u3j5d5/pictures/tiny_rectangle_medium.jpeg
9397,praktijkpaz,/guided-meditations/v1n4j0b8c3q6z5g6v8m4p2k0e7a3d8u8r7s7f1f0,5,2022-12-13 13:27:08.755010,meditation found,63,2022-12-16 22:54:42.550045,title found,Meditatie met de Emotie Angst,2022-04-23T17:19:14.000Z,PT13M1S,181,4.2,5,guided,Meditation,Everyone,"MBSR,Mindfulness,Grounded,Science,Mindfulness Meditation,Fear,Anxiety,Psychology,Stress & Anxiety,Health & Happiness","Deze meditatie hoort bij de serie ""Meditatie met emotie"". In de huidige meditatie richt je je aandacht op de emotie Angst. Je onderzoekt het van alle kanten. En je zit met de emotie. Zonder dat je er iets mee hoeft te doen. Laat het er maar zijn. Mocht je na het beluisteren van de emotie-meditatie nog helemaal in de emotie zitten, dan kun je eventueel nog de 3 minuten adempauze toevoegen uit de MBSR mindfulness meditatie serie.",https://insighttimer.com/praktijkpaz/guided-meditations/meditatie-met-de-emotie-angst,https://libraryitems.insighttimer.com/v1n4j0b8c3q6z5g6v8m4p2k0e7a3d8u8r7s7f1f0/pictures/tiny_rectangle_medium.jpeg
9398,praktijkpaz,/guided-meditations/x2z4e5y4p6m7k6w8d9d1j8u4s7w2n0j5j0w0p3b5,5,2022-12-13 13:27:08.757449,meditation found,63,2022-12-16 22:54:47.456160,title found,Staande mindful yoga oefeningen,2020-01-06T22:03:49.000Z,PT31M6S,150,3.5,2,guided,Meditation,Everyone,"Stress,MBSR,Mindfulness,Buddhism,Mindfulness Meditation,Secular,Stress & Anxiety,Depression,Recovery & Healing,Pain,Secular Mindfulness",Dit is mindful yoga uit het 8 weekse mindfulness programma. De staande serie. Het is de bedoeling dat je in deze vorm van yoga alles heel vertraagd en langzaam met aandacht doet voor je lichaam. Zo is het eigenlijk een staande meditatie. Je mag hierbij je sportersmentaliteit laten varen en je beginnersmind aanzetten!,https://insighttimer.com/praktijkpaz/guided-meditations/staande-mindful-yoga-oefeningen,https://libraryitems.insighttimer.com/x2z4e5y4p6m7k6w8d9d1j8u4s7w2n0j5j0w0p3b5/pictures/tiny_rectangle_medium.jpeg
9399,praktijkpaz,/guided-meditations/w7x0y3r1w3d4x0n9j2q3z2p7f7t7m6c0e4v7g5x1,5,2022-12-13 13:27:08.760534,meditation found,63,2022-12-16 22:54:49.971343,title found,Meditatie met de Emotie Boosheid,2022-05-28T14:35:03.000Z,PT11M50S,119,3.11,9,guided,Meditation,Everyone,"MBSR,Mindfulness,Grounded,Science,Anger,Mindfulness Meditation,Psychology,Stress & Anxiety,Health & Happiness,Recovery & Healing,Healing","Deze meditatie hoort bij de serie ""Meditatie met emotie"".In de huidige meditatie richt je je aandacht op de emotie boosheid. Je onderzoekt het van alle kanten. En je zit met de emotie.
Zonder dat je er iets mee hoeft te doen. Laat het er maar zijn.
Mocht je na het beluisteren van de emotie-meditatie nog helemaal in de emotie zitten, dan kun je eventueel nog de 3 minuten adempauze toevoegen uit de MBSR mindfulness meditatie serie.
",https://insighttimer.com/praktijkpaz/guided-meditations/meditatie-met-de-emotie-boosheid,https://libraryitems.insighttimer.com/w7x0y3r1w3d4x0n9j2q3z2p7f7t7m6c0e4v7g5x1/pictures/tiny_rectangle_medium.jpeg
9400,praktijkpaz,/guided-meditations/n4n7q5d0w3y6c4v3h4q3g3t9f8v1j0y6c1x7n8w4,5,2022-12-13 13:27:08.763521,meditation found,63,2022-12-16 22:54:52.183295,title found,Meditatie met de Emotie Vreugde,2022-04-23T17:09:03.000Z,PT12M17S,117,4.18,11,guided,Meditation,Everyone,"MBSR,Mindfulness,Grounded,Science,Mindfulness Meditation,Psychology,Happiness,Health & Happiness,Recovery & Healing,Healing","Deze meditatie hoort bij de serie ""Meditatie met emotie"". In de huidige meditatie richt je je aandacht op de emotie Vreugde. Je onderzoekt het van alle kanten. En je zit met de emotie. Zonder dat je er iets mee hoeft te doen. Laat het er maar zijn. ",https://insighttimer.com/praktijkpaz/guided-meditations/meditatie-met-de-emotie-vreugde,https://libraryitems.insighttimer.com/n4n7q5d0w3y6c4v3h4q3g3t9f8v1j0y6c1x7n8w4/pictures/tiny_rectangle_medium.jpeg
9402,embodiedcreatures,/guided-meditations/r2q2y8b6g3f2q4q6p2l1e4g4a7s7z8g4v0a1t7q6,5,2022-12-13 13:27:20.216826,meditation found,63,2022-12-16 22:54:58.526712,title found,Sleep Meditation: Relaxing Into Being,2021-04-22T17:27:53.000Z,PT21M51S,4k,4.57,60,guided,Meditation,Everyone,"Sleep,Secular,Mindfulness,Mindfulness Meditation,Secular Mindfulness","Shift from your busy day of doing and thinking into a relaxing state of being, sensing, and resting. You can practice this in bed, when you are traveling on a plane, bus, etc., and also at any time during the day when you'd like to feel more relaxed and at ease. ",https://insighttimer.com/embodiedcreatures/guided-meditations/sleep-meditation-relaxing-into-being,https://libraryitems.insighttimer.com/r2q2y8b6g3f2q4q6p2l1e4g4a7s7z8g4v0a1t7q6/pictures/tiny_rectangle_medium.jpeg
9403,embodiedcreatures,/guided-meditations/c7m8r1y0j0w2r5n0h8r6j7x6w4f8z6g9n6y9n6j6,5,2022-12-13 13:27:20.219034,meditation found,63,2022-12-16 22:55:01.312490,title found,Morning Meditation: Stairway To The Sun,2021-05-13T19:17:18.000Z,PT12M32S,3k,4.73,440,guided,Meditation,,"Energy,Energy-Based,Spiritual,Concentration,Spirituality,Breathing Meditation","Start your day awakening into presence and vitality. Bring spaciousness into your mind and energy into your body. This practice is a gentle yet powerful combination of moderate breathwork and visualization, designed to help you move into your day with intention, stability, energy, and inspiration.

Recorded at Camp Cortez Studio (Los Angeles, CA).",https://insighttimer.com/embodiedcreatures/guided-meditations/morning-meditation-stairway-to-the-sun,https://libraryitems.insighttimer.com/c7m8r1y0j0w2r5n0h8r6j7x6w4f8z6g9n6y9n6j6/pictures/tiny_rectangle_medium.jpeg
9404,embodiedcreatures,/guided-meditations/w6a4q2d7z6n6a3j9x9x0b4v2w2z6g2y1y8u8s4y6,5,2022-12-13 13:27:20.220040,meditation found,63,2022-12-16 22:55:06.303721,title found,Self-Regulation & Holistic Awareness ,2021-04-16T20:23:22.000Z,PT11M55S,360,4.82,33,guided,Meditation,Everyone,"Psychology,Stress & Anxiety,SOS,Mindfulness,Science","A simple, guided practice to self-regulate during challenging times, and to increase awareness of your physical, emotional, and mental bodies at any time. Pause, connect with your experience, and leave with a greater sense of presence, stability, and agency. ",https://insighttimer.com/embodiedcreatures/guided-meditations/self-regulation-and-holistic-awareness,https://libraryitems.insighttimer.com/w6a4q2d7z6n6a3j9x9x0b4v2w2z6g2y1y8u8s4y6/pictures/tiny_rectangle_medium.jpeg
9405,embodiedcreatures,/guided-meditations/s0x1n7p9d1d9r6g4b3r1d0a4b2w2w1l3h8g6x0b2,5,2022-12-13 13:27:20.221036,meditation found,63,2022-12-16 22:55:09.024791,title found,Active Imagination: Elemental Woman,2021-04-22T16:57:47.000Z,PT23M51S,253,4.89,19,guided,Meditation,Everyone,"Nature,Energy,Secular,Spiritual","Guided Active Imagination Practice for Women. Elemental Self: Each of us possesses all of the four elements within our bodies. Having them manifest too much or too little can bring challenges to our physical, mental, and emotional health. In this meditation, informed by your inner wisdom and imagination, you will have the chance to assess how harmoniously the elements are manifesting within yourself currently. Get comfy and come on this journey with me!",https://insighttimer.com/embodiedcreatures/guided-meditations/active-imagination-elemental-woman,https://libraryitems.insighttimer.com/s0x1n7p9d1d9r6g4b3r1d0a4b2w2w1l3h8g6x0b2/pictures/tiny_rectangle_medium.jpeg
9406,embodiedcreatures,/guided-meditations/r0h9x9t4j8p8u7f4v2e1q0g5e4y3d0y1z2a2d2h3,5,2022-12-13 13:27:20.221036,meditation found,63,2022-12-16 22:55:11.833466,title found,Inner Child Wisdom: Active Imagination,2021-05-25T15:24:37.000Z,PT14M42S,120,4.9,20,guided,Meditation,Everyone,"Wisdom,Visualization,Consciousness,Health & Happiness,Guided Imagery,Spirituality","Let your inner child reveal your spiritual wisdom. In this powerful and gentle active imagination practice, you will meet your inner child in a place of utter beauty. Access her wisdom to connect deeper with yourself and understand your needs and desires. Recorded at Camp Cortez Studio, Los Angeles.",https://insighttimer.com/embodiedcreatures/guided-meditations/inner-child-wisdom-active-imagination,https://libraryitems.insighttimer.com/r0h9x9t4j8p8u7f4v2e1q0g5e4y3d0y1z2a2d2h3/pictures/tiny_rectangle_medium.jpeg
9407,embodiedcreatures,/guided-meditations/n5b3c7z1x0s4f9y2u2b9n0x1r1j2s5q3c6j2d3c3,5,2022-12-13 13:27:20.222045,meditation found,63,2022-12-16 22:55:17.050913,title found,Move-Breathe-Notice To Soothe Anxiety,2021-04-28T20:13:11.000Z,PT13M23S,37,4.67,3,guided,Meditation,Everyone,"Anxiety,Consciousness,Spirituality,Breathing Meditation","A practice to soothe feelings of anxiety and stress. We start with some conscious movement to release stagnant energy from the physical body. Then, we calm the central nervous system with a few minutes of soft-belly breathing and finish with an easy and fun consciousness practice to connect you with your surroundings and bring you deeper into the here and now. 

The soft-belly breathing technique is based on the work by psychiatrist James S Gordon, MD. 

Recorded and edited at Camp Cortez Studio",https://insighttimer.com/embodiedcreatures/guided-meditations/move-breathe-notice-to-soothe-anxiety,https://libraryitems.insighttimer.com/n5b3c7z1x0s4f9y2u2b9n0x1r1j2s5q3c6j2d3c3/pictures/tiny_rectangle_medium.jpeg
9408,annikuusik,/guided-meditations/x3e3l2x5l8a9z1t2m4v6y4h7u8c7f0w4b1e6b5e3,5,2022-12-13 13:27:42.819881,meditation found,63,2022-12-16 22:55:20.308012,title found,Käesoleva hetke teadvustamine,2018-02-27T17:22:16.000Z,PT6M15S,802,4.61,38,guided,Meditation,Beginners,"Performance,Mindfulness,Focus,Mindfulness Meditation,Acceptance,MBCT,Secular,Health & Happiness,Presence,Secular Mindfulness","Luba endal põgus hetk, et saada teadlikumaks käesolevast hetkest. See on teadvelolek helidest, aistingutest kehas ja hingamisel. See aitab sul saada teadlikumaks ja olla rohkem kohal, lasta lahti tegutsemisest ja mõtisklemisest, lubades sulle kosutava hetke aktsepteerides käesolevat hetke nii nagu see parasjagu on ning tundes seda otseselt kogedes.

Allow yourself a brief moment to become aware of the present moment. This is a mindfulness of sounds, sensations in the body and breathing. It helps you to become more aware and present, let go off doing and thinking, giving you a nourishing moment of acceptance and embodied awareness.

",https://insighttimer.com/annikuusik/guided-meditations/kaesoleva-hetke-teadvustamine,https://libraryitems.insighttimer.com/x3e3l2x5l8a9z1t2m4v6y4h7u8c7f0w4b1e6b5e3/pictures/tiny_rectangle_medium.jpeg
9409,annikuusik,/guided-meditations/x4j8m4f0a4z4e1d3w7t3r1v5q9w9a3w6s7p3x3h3,5,2022-12-13 13:27:42.821882,meditation found,63,2022-12-16 22:55:22.883341,title found,Lühike hingetõmbepaus,2018-12-09T23:29:37.000Z,PT3M50S,421,4.88,32,guided,Meditation,Beginners,"Performance,Mindfulness,Focus,Buddhism,Science,Mindfulness Meditation,Clarity,Psychology,MBCT,Secular,Depression,Recovery & Healing,Secular Mindfulness","Lühike hingetõmbepaus igapäevahetkedes keskendumiseks, käesolevasse hetkesse häälestumiseks ning teadlikkuse praktiseerimiseks. Sobilik päevas korduvateks pausideks, kui tähelepanu on hajevil, vajad puhkepausi, värsket pilku käesolevale olukorrale.
Short breathingspace helping to focus, and become aware of the present moment. Great for short breaks when you're unfocused, need a nourishing break or fresh perspective of things.",https://insighttimer.com/annikuusik/guided-meditations/luhike-hingetombepaus,https://libraryitems.insighttimer.com/x4j8m4f0a4z4e1d3w7t3r1v5q9w9a3w6s7p3x3h3/pictures/tiny_rectangle_medium.jpeg
9410,annikuusik,/guided-meditations/v3y3s7z7b1n9p2p1c9f2p7f6w6d5q0s2d9y3u9g5,5,2022-12-13 13:27:42.822881,meditation found,63,2022-12-16 22:55:28.518048,title found,Keha vaatlemise harjutus,2018-12-10T10:24:40.000Z,PT11M33S,403,4.93,29,guided,Meditation,Everyone,"Performance,Mindfulness,Focus,Buddhism,Mindfulness Meditation,Acceptance,MBCT,Secular,Health & Happiness,Recovery & Healing,Pain,Secular Mindfulness","Keha vaatlemine on harjutus keskendumiseks, keha tunnetamiseks ja aktsepteerimiseks. Keha võib olla ankruks, et saabuda mõtete virr-varrist käesolevasse hetkesse, teadvustades nii aistinguid kui emotsioone, mis kehas tajutavad on.
Body Scan is a practice for focusing, becoming aware and accepting the body sensations. Body can allows our attention to be anchored in the present moment, noticing sensations and emotions in the body.",https://insighttimer.com/annikuusik/guided-meditations/keha-vaatlemise-harjutus,https://libraryitems.insighttimer.com/v3y3s7z7b1n9p2p1c9f2p7f6w6d5q0s2d9y3u9g5/pictures/tiny_rectangle_medium.jpeg
9411,annikuusik,/guided-meditations/n4j6b1k3q7s2d5u0q7p5r7g6f3w3d0v3z5z9z1m9,5,2022-12-13 13:27:42.822881,meditation found,63,2022-12-16 22:55:30.839149,title found,Kaastunde Jagamine Ja Vastuvõtmine,2018-12-09T21:13:30.000Z,PT17M18S,320,4.96,23,guided,Meditation,Experienced,"Visualization,Christianity,Compassion,Buddhism,Religion,Relationships,Happiness,Secular,Health & Happiness,Compassion Meditation,Healing,Recovery & Healing,Loving-Kindness (Metta),Secular Mindfulness","Heasoovlikkuse ja kaastundlikkuse jagamine iseendale ja teisele on võimalus kümmelda heasoovlikkus teadlikkuses. Vali just need juhised, mis Sind kõnetavad ning lase enda kogemusel olla iseenda õpetaja - jättes kõrvale need instruktsioonid, mis Sulle praegusel hetkel ei ole sobilikud. Luba sellel praktikal olla sama loomulik nagu hingamine.",https://insighttimer.com/annikuusik/guided-meditations/heasoovlikkuse-ja-kaastundlikkuse-jagamine-ning-saamine,https://libraryitems.insighttimer.com/n4j6b1k3q7s2d5u0q7p5r7g6f3w3d0v3z5z9z1m9/pictures/tiny_rectangle_medium.jpeg
9412,annikuusik,/guided-meditations/v1u0j6n6q6q4u9s6t8w9w5k0v2q0p6x9e6b1v6w4,5,2022-12-13 13:27:42.824451,meditation found,63,2022-12-16 22:55:35.705549,title found,Affectionate Breathing,2022-10-12T12:36:54.000Z,PT11M19S,27,5,8,guided,Meditation,Everyone,"Stress,Visualization,Self-Compassion,Secular,Stress & Anxiety,Secular Mindfulness",Affectionate breathing is a guided meditation which invites you to practice accepting and loving mindfulness of the body and breath. Bringing a warm and friendly attention toward your body as you would toward a friend or a beloved being.,https://insighttimer.com/annikuusik/guided-meditations/affectionate-breathing-26,https://libraryitems.insighttimer.com/v1u0j6n6q6q4u9s6t8w9w5k0v2q0p6x9e6b1v6w4/pictures/tiny_rectangle_medium.jpeg
9413,annikuusik,/guided-meditations/m9k2q5x8g0t3t5p4t9n8e3e4a8y5q5c8g1p4g3m1,5,2022-12-13 13:27:42.825395,meditation found,63,2022-12-16 22:55:38.977373,title found,Self-Compassion Break,2022-10-12T12:49:04.000Z,PT6M29S,9,,0,guided,Meditation,Everyone,"Stress,Visualization,Self-Compassion,Secular,Stress & Anxiety,Secular Mindfulness",This guided practice invites you to validate your struggles and feelings in difficult moments with acceptance and mindfulness and to find ways to give to yourself what you really need when you are struggling. This is a guided practice from developed by Kristin Neff and part of Mindful Self-Compassion training.,https://insighttimer.com/annikuusik/guided-meditations/self-compassion-break-30,https://libraryitems.insighttimer.com/m9k2q5x8g0t3t5p4t9n8e3e4a8y5q5c8g1p4g3m1/pictures/tiny_rectangle_medium.jpeg
9414,alokmitus,/guided-meditations/n1d2x4n2m3m9y2b6a5m0z8w5r8a7x5u4f5e2n4s9,5,2022-12-13 13:27:50.162680,meditation found,63,2022-12-16 22:55:41.306811,title found,"Indian Music: Stress Relief Music, Sleep Music,Calming Music",2022-08-24T10:43:41.000Z,PT19M3S,501,4.9,52,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/indian-music-stress-relief-music-sleep-music-calming-music,https://libraryitems.insighttimer.com/n1d2x4n2m3m9y2b6a5m0z8w5r8a7x5u4f5e2n4s9/pictures/tiny_rectangle_medium.jpeg
9415,alokmitus,/guided-meditations/v9k9x5v5t8k3j7u1e8t9v0g8z8f3z7e4r2q7a6w4,5,2022-12-13 13:27:50.167716,meditation found,63,2022-12-16 22:55:46.073629,title found,"Chinese Music: Stress Relief Music,Calming Music,Sleep Music",2022-08-24T10:47:46.000Z,PT4M43S,349,4.9,41,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/chinese-music-stress-relief-music-calming-music-sleep-music,https://libraryitems.insighttimer.com/v9k9x5v5t8k3j7u1e8t9v0g8z8f3z7e4r2q7a6w4/pictures/tiny_rectangle_medium.jpeg
9416,alokmitus,/guided-meditations/t6n2y7s1p1s5c7y4g1j5n0k9t4r7w5w3d5u9s5w0,5,2022-12-13 13:27:50.171726,meditation found,63,2022-12-16 22:55:48.795813,title found,"Indian Music: Vina And Flute Music, Deep Healing",2022-08-24T10:43:01.000Z,PT13M20S,264,4.81,16,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/indian-music-vina-and-flute-music-deep-healing,https://libraryitems.insighttimer.com/t6n2y7s1p1s5c7y4g1j5n0k9t4r7w5w3d5u9s5w0/pictures/tiny_rectangle_medium.jpeg
9417,alokmitus,/guided-meditations/u7q7u1n7g1p6u8h9z1y7m5p8a5w0l7e7z8j5x0r7,5,2022-12-13 13:27:50.174722,meditation found,63,2022-12-16 22:56:15.843492,title found,Calming Sitar Music- Deep Relaxation,2022-08-24T10:46:22.000Z,PT29M13S,212,4.64,11,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/calming-sitar-music-deep-relaxation,https://libraryitems.insighttimer.com/u7q7u1n7g1p6u8h9z1y7m5p8a5w0l7e7z8j5x0r7/pictures/tiny_rectangle_medium.jpeg
9418,alokmitus,/guided-meditations/s9b0s7r3e9j7x4x2p0e4y4w7y9k4j2j9y1w6a8e9,5,2022-12-13 13:27:50.177760,meditation found,63,2022-12-16 22:56:18.945300,title found,"7 Minutes Of Sitar, Tabla, Faute, Kashta Tarang- Deep Relax",2022-08-24T10:45:41.000Z,PT7M11S,185,4.55,11,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/7-minutes-of-sitar-tabla-faute-kashta-tarang-deep-relax,https://libraryitems.insighttimer.com/s9b0s7r3e9j7x4x2p0e4y4w7y9k4j2j9y1w6a8e9/pictures/tiny_rectangle_medium.jpeg
9419,alokmitus,/guided-meditations/p7h7n5c6y8e6a0y0q1n4k2w7s6e2e8d9b4y3q3r7,5,2022-12-13 13:27:50.180776,meditation found,63,2022-12-16 22:56:23.410221,title found,Sleep Music Delta Waves: Relaxing Music To Help You Slee- 17,2022-10-15T07:11:45.000Z,PT48M8S,162,4.67,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-slee-17,https://libraryitems.insighttimer.com/p7h7n5c6y8e6a0y0q1n4k2w7s6e2e8d9b4y3q3r7/pictures/tiny_rectangle_medium.jpeg
9420,alokmitus,/guided-meditations/x0d9l9t9h0z6v9a2p9n6d8c0f2t9r1x5z0m6v9k2,5,2022-12-13 13:27:50.183775,meditation found,63,2022-12-16 22:56:25.776636,title found,30 Minute Deep Sleep Music Calming Music Relaxing Music ,2022-10-04T07:36:34.000Z,PT30M3S,156,5,8,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/30-minute-deep-sleep-music-calming-music-relaxing-music,https://libraryitems.insighttimer.com/x0d9l9t9h0z6v9a2p9n6d8c0f2t9r1x5z0m6v9k2/pictures/tiny_rectangle_medium.jpeg
9421,alokmitus,/guided-meditations/t7k5u3h7t6z9z5g1s9b4v7w3g5f1d5s1m3v9j2q5,5,2022-12-13 13:27:50.186850,meditation found,63,2022-12-16 22:56:28.401255,title found,30 Minute Deep Sleep Music Meditation Calm Music Sleep ,2022-09-30T19:45:22.000Z,PT30M3S,150,5,8,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 
Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/30-minute-deep-sleep-music-meditation-calm-music-sleep,https://libraryitems.insighttimer.com/t7k5u3h7t6z9z5g1s9b4v7w3g5f1d5s1m3v9j2q5/pictures/tiny_rectangle_medium.jpeg
9422,alokmitus,/guided-meditations/j4n4b7f1p7w5s6l7w3t9f7f7y7b9k2m1p0v6q3n1,5,2022-12-13 13:27:50.189814,meditation found,63,2022-12-16 22:56:33.685026,title found,Healing Spirit Guided Meditation For Stress 1,2022-10-19T13:46:53.000Z,PT27M38S,149,5,2,guided,Meditation,Everyone,"Anxiety,Visualization,New Age,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality,New Age Mysticism","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/healing-spirit-guided-meditation-for-stress-1,https://libraryitems.insighttimer.com/j4n4b7f1p7w5s6l7w3t9f7f7y7b9k2m1p0v6q3n1/pictures/tiny_rectangle_medium.jpeg
9423,alokmitus,/guided-meditations/z6w8h6q9q9w0z1v0h8g4l3h2a2m9c7v9m3p6w2e7,5,2022-12-13 13:27:50.192811,meditation found,63,2022-12-16 22:56:35.902268,title found,Music To Help You Sleep Deep  Peaceful Sleep Meditation - 67,2022-10-15T06:37:42.000Z,PT27M49S,143,4.86,7,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/music-to-help-you-sleep-deep-peaceful-sleep-meditation-67,https://libraryitems.insighttimer.com/z6w8h6q9q9w0z1v0h8g4l3h2a2m9c7v9m3p6w2e7/pictures/tiny_rectangle_medium.jpeg
9424,alokmitus,/guided-meditations/b0m6m0t4m2h3w5e9f5g1r9b0n5p8a2m3y6d4c0c1,5,2022-12-13 13:27:50.195335,meditation found,63,2022-12-16 22:56:40.229817,title found,"30 Minute Deep Sleep Music, Sleep Meditation, Calm Music",2022-10-04T07:44:51.000Z,PT30M1S,137,4,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/30-minute-deep-sleep-music-sleep-meditation-calm-music,https://libraryitems.insighttimer.com/b0m6m0t4m2h3w5e9f5g1r9b0n5p8a2m3y6d4c0c1/pictures/tiny_rectangle_medium.jpeg
